Country ID,Year,PPP
SA,2009,1.21162560092577
SA,2008,1.44637021141921
SA,2007,1.25264628424003
SA,2006,1.18649813185414
SA,2005,1.09622803774182
SA,2004,0.940992913436946
SA,2003,0.870096061645551
SA,2002,0.867185125534395
SA,2001,0.83115128773256
SA,2000,0.864094335809051
SA,1999,0.796470782317345
SA,1998,0.705522731684879
SA,1997,0.828957220411887
SA,1996,0.815053211115374
SA,1995,0.769614568065982
SA,1994,0.742547267637693
SA,1993,0.750188405295618
SA,1992,0.780967820145684
SA,1991,0.801140795467001
SA,1990,0.847406207867763
SB,2023,6.08033727731148
SB,2022,6.06597421184586
SB,2021,6.36472913378284
SB,2020,7.04430692268978
SB,2019,7.2332421461848
SB,2018,7.26447849335179
SB,2017,6.88952917643131
SB,2016,6.83674564528877
SB,2015,6.87799166455287
SB,2014,6.71630412676904
SB,2013,6.59135557779847
SB,2012,6.54947103742143
SB,2011,6.37486212403798
SB,2010,6.22758427877768
SB,2009,6.1951447880556
SB,2008,5.94371068117526
SB,2007,5.69226385809063
SB,2006,5.34929962100333
SB,2005,5.08960116044744
SB,2004,4.74183938110397
SB,2003,4.69277029099534
SB,2002,4.50376260346068
SB,2001,4.11016146578423
SB,2000,3.82387788873376
SB,1999,3.70455747300645
SB,1998,3.48919923645836
SB,1997,3.17438417220758
SB,1996,2.97688655541107
SB,1995,2.70456913381838
SB,1994,2.52081914123848
SB,1993,2.40739244868595
SB,1992,2.16964421400742
SB,1991,1.96106843930846
SB,1990,1.89041477435804
SC,2023,7.6661137781464
SC,2022,8.02033363371531
SC,2021,8.45630931854248
SC,2020,7.96504259109497
SC,2019,7.84994125366211
SC,2018,7.99357652664185
SC,2017,7.77740812301636
SC,2016,7.65869628659678
SC,2015,8.02602612193369
SC,2014,7.74897049554928
SC,2013,7.89489832987829
SC,2012,7.59387852436702
SC,2011,6.88386535644531
SC,2010,6.95189238668289
SC,2009,7.18875867764698
SC,2008,5.64283566325653
SC,2007,4.35967356519616
SC,2006,4.0311602017549
SC,2005,4.096390539343
SC,2004,4.2055424881769
SC,2003,3.46393719203577
SC,2002,3.33405544432343
SC,2001,3.26779575453743
SC,2000,3.14758695735666
SC,1999,3.1790855380498
SC,1998,3.15910153780954
SC,1997,2.89335566241358
SC,1996,2.91772998596869
SC,1995,3.16349574525777
SC,1994,3.29819365469215
SC,1993,3.28145995469433
SC,1992,3.26050298928789
SC,1991,3.18607116845203
SC,1990,3.36251962919714
SD,2023,514.307134863817
SD,2022,173.681336386538
SD,2021,85.7226867675781
SD,2020,25.9514312744141
SD,2019,10.9736919403076
SD,2018,7.0852689743042
SD,2017,4.77295541763306
SD,2016,3.46689202545808
SD,2015,3.03403527703952
SD,2014,2.66429063890674
SD,2013,2.23142884805479
SD,2012,1.64817020836186
SD,2011,1.23147571086884
SD,2010,0.99493296896157
SD,2009,0.820925266703702
SD,2008,0.810888757268289
SD,2007,0.759027011878499
SD,2006,0.676102556480399
SD,2005,0.647410925085829
SD,2004,0.565595339278641
SD,2003,0.495254450039872
SD,2002,0.459956903972696
SD,2001,0.421569857700132
SD,2000,0.355855775867311
SD,1999,0.331275568399924
SD,1998,0.290064811057128
SD,1997,0.249293803229963
SD,1996,0.183867890012097
SD,1995,0.141242375507527
SD,1994,0.0704963300036112
SD,1993,0.0277712065704602
SD,1992,0.0143955927450374
SD,1991,0.00703694026877888
SD,1990,0.00385379383556816
SE,2023,8.509281
SE,2022,8.363085
SE,2021,8.311676
SE,2020,8.435616
SE,2019,8.584015
SE,2018,8.865881
SE,2017,8.852247
SE,2016,8.822586
SE,2015,8.854383
SE,2014,8.727131
SE,2013,8.597681
SE,2012,8.654768
SE,2011,8.844042
SE,2010,9.026183
SE,2009,8.921003
SE,2008,8.778986
SE,2007,8.870893
SE,2006,9.111518
SE,2005,9.479182
SE,2004,9.294039
SE,2003,9.485459
SE,2002,9.413655
SE,2001,9.401445
SE,2000,9.163089
SE,1999,9.3059
SE,1998,9.395958
SE,1997,9.331501
SE,1996,9.24908
SE,1995,9.355165
SE,1994,9.20066
SE,1993,9.160067
SE,1992,9.174233
SE,1991,9.288991
SE,1990,8.871508
SG,2023,0.804086116592075
SG,2022,0.859781983880883
SG,2021,0.811010360717773
SG,2020,0.834628343582153
SG,2019,0.854120194911957
SG,2018,0.867735683917999
SG,2017,0.883214712142944
SG,2016,0.876020603895985
SG,2015,0.877768678852892
SG,2014,0.86260152288751
SG,2013,0.857922523257744
SG,2012,0.845431352050256
SG,2011,0.846737742424011
SG,2010,0.854205842363002
SG,2009,0.85511386628045
SG,2008,0.835702035330195
SG,2007,0.863736587236095
SG,2006,0.837579344368209
SG,2005,0.847774412159223
SG,2004,0.858048619550946
SG,2003,0.847562809967864
SG,2002,0.880130342126309
SG,2001,0.901896773792708
SG,2000,0.939246682334647
SG,1999,0.924793272702888
SG,1998,0.97268087066434
SG,1997,0.99685924629567
SG,1996,1.00316529973102
SG,1995,1.00637267963361
SG,1994,0.995842451943721
SG,1993,0.983064693516318
SG,1992,0.972746581405423
SG,1991,0.98129657653479
SG,1990,0.971397349579443
SI,2023,0.541355
SI,2022,0.526632
SI,2021,0.533293
SI,2020,0.532257
SI,2019,0.544192
SI,2018,0.567612
SI,2017,0.570149
SI,2016,0.577106
SI,2015,0.595298
SI,2014,0.591238
SI,2013,0.590407
SI,2012,0.606793
SI,2011,0.62397
SI,2010,0.63801
SI,2009,0.645493
SI,2008,0.633789
SI,2007,0.630222
SI,2006,0.609687
SI,2005,0.610135
SI,2004,0.607812
SI,2003,0.607857
SI,2002,0.583286
SI,2001,0.560099
SI,2000,0.526511
SI,1999,0.508506
SI,1998,0.482503
SI,1997,0.455969
SI,1996,0.42706
SI,1995,0.389711
SI,1994,0.31728
SI,1993,0.264342
SI,1992,0.19741
SI,1991,0.065517
SI,1990,0.034748
SK,2023,0.506852
SK,2022,0.49218
SK,2021,0.486965
SK,2020,0.48909
SK,2019,0.510067
SK,2018,0.526001
SK,2017,0.516433
SK,2016,0.503194
SK,2015,0.491548
SK,2014,0.485412
SK,2013,0.491124
SK,2012,0.504542
SK,2011,0.506407
SK,2010,0.502173
SK,2009,0.515578
SK,2008,0.53743
SK,2007,0.553636
SK,2006,0.554599
SK,2005,0.564715
SK,2004,0.564472
SK,2003,0.544317
SK,2002,0.521518
SK,2001,0.515672
SK,2000,0.516385
SK,1999,0.494406
SK,1998,0.466064
SK,1997,0.4505
SK,1996,0.436017
SK,1995,0.424155
SK,1994,0.394072
SK,1993,0.354775
SK,1992,0.314809
SK,1991,0.289515027632147
SK,1990,0.222355140559302
SL,2023,4.99976356177989
SL,2022,3.79816877031601
SL,2021,3.24386401367188
SL,2020,3.0558271484375
SL,2019,2.81134326171875
SL,2018,2.54101293945313
SL,2017,2.30020141601563
SL,2016,2.01574165142237
SL,2015,1.91253606391571
SL,2014,1.8308592868493
SL,2013,1.79263795649096
SL,2012,1.75753926137377
SL,2011,1.62057507324219
SL,2010,1.41012633071414
SL,2009,1.21537573119112
SL,2008,1.1265717865002
SL,2007,1.05140414667052
SL,2006,1.01301027190162
SL,2005,0.928279932721882
SL,2004,0.820974512788099
SL,2003,0.747210621217678
SL,2002,0.673125867265406
SL,2001,0.711580991497925
SL,2000,0.424625198802737
SL,1999,0.420448285706187
SL,1998,0.363839940799688
SL,1997,0.297256027108798
SL,1996,0.295720162315834
SL,1995,0.232391550349381
SL,1994,0.17759554709403
SL,1993,0.14503806188057
SL,1992,0.117153420292045
SL,1991,0.0658283812497851
SL,1990,0.0297491157136084
SM,2021,0.707382142543793
SM,2020,0.704549975062565
SM,2019,0.725066228661728
SM,2018,0.745550360497015
SM,2017,0.762517094612122
SM,2016,0.755666151216932
SM,2015,0.744308864340404
SM,2014,0.729271897180996
SM,2013,0.753500570533488
SM,2012,0.727814456496673
SM,2011,0.7102569
SM,2010,0.723805032923545
SM,2009,0.722270304295824
SM,2008,0.719534266349427
SM,2007,0.713199994445245
SM,2006,0.747261307628358
SM,2005,0.755112221469897
SM,2004,0.766012292421239
SM,2003,0.771105016663347
SM,2002,0.767511007266454
SM,2001,0.761268370434973
SM,2000,0.757919581291116
SM,1999,0.755683987527462
SM,1998,0.754645663595518
SM,1997,0.749430903907102
SN,2023,219.128224654895
SN,2022,215.684955234651
SN,2021,212.330551147461
SN,2020,224.08723449707
SN,2019,229.867340087891
SN,2018,238.688049316406
SN,2017,243.583801269531
SN,2016,242.008808995479
SN,2015,240.491669749981
SN,2014,242.032296063747
SN,2013,246.137792298143
SN,2012,245.065668279378
SN,2011,241.276062011719
SN,2010,237.107499729768
SN,2009,236.199414886894
SN,2008,241.739317917715
SN,2007,227.688786376583
SN,2006,219.401715966173
SN,2005,219.824683029947
SN,2004,216.496642090833
SN,2003,222.618817402951
SN,2002,229.128595278716
SN,2001,228.340171057206
SN,2000,218.217510236103
SN,1999,220.277874651348
SN,1998,224.575047179094
SN,1997,220.958464906348
SN,1996,220.409456107931
SN,1995,215.477500755798
SN,1994,205.386253527963
SN,1993,156.497700770143
SN,1992,160.072312089104
SN,1991,165.086159618663
SN,1990,172.2601923187
SO,2023,10867.5164798451
SO,2022,10219.7257670089
SO,2021,10268.4172726634
SO,2020,9178.74631574749
SO,2019,8740.89828673751
SO,2018,7866.17688819609
SO,2017,7390.98452334284
